SYMBOL,NAME,CLOSE,VOLUME,UPDATE_DATE,UPDATE_TIME
SBC,SBC,29.71,11087462,2026-01-25,10:17:31
KRISHNADEF,KRISHNADEF,948.25,141710,2026-01-25,10:17:31
BFINVEST,BFINVEST,372.75,27505,2026-01-25,10:17:31
SURYODAY,SURYODAY,132.74,1213421,2026-01-25,10:17:31
SESHAPAPER,SESHAPAPER,221.6,15796,2026-01-25,10:17:31
TAC,TAC,667.95,23200,2026-01-25,10:17:31
EXICOM,EXICOM,100.12,217775,2026-01-25,10:17:31
SHANTIGOLD,SHANTIGOLD,192.28,562625,2026-01-25,10:17:31
PNBGILTS,PNBGILTS,77.1,571400,2026-01-25,10:17:31
AURUM,AURUM,181.98,99329,2026-01-25,10:17:31
OMAXE,OMAXE,75.02,1460186,2026-01-25,10:17:31
ALLCARGO,ALLCARGO,9.17,5081385,2026-01-25,10:17:31
HUHTAMAKI,HUHTAMAKI,181.07,254522,2026-01-25,10:17:31
TTKHLTCARE,TTKHLTCARE,965.3,4688,2026-01-25,10:17:31
DCW,DCW,46.13,2534040,2026-01-25,10:17:31
SURAKSHA,SURAKSHA,261.7,34823,2026-01-25,10:17:31
DYCL,DYCL,280.35,171564,2026-01-25,10:17:31
NELCO,NELCO,597.45,47278,2026-01-25,10:17:31
VINYAS,VINYAS,1078.95,9300,2026-01-25,10:17:31
MAHASTEEL,MAHASTEEL,825.0,3519,2026-01-25,10:17:31
ONEPOINT,ONEPOINT,51.09,663113,2026-01-25,10:17:31
SALASAR,SALASAR,7.66,3729683,2026-01-25,10:17:31
LGHL,LGHL,267.5,104355,2026-01-25,10:17:31
SERVOTECH,SERVOTECH,59.52,745497,2026-01-25,10:17:31
MANAKCOAT,MANAKCOAT,126.83,82276,2026-01-25,10:17:31
DEN,DEN,27.93,683328,2026-01-25,10:17:31
IMPAL,IMPAL,1072.9,14926,2026-01-25,10:17:31
WENDT,WENDT,6637.5,9732,2026-01-25,10:17:31
MCLOUD,MCLOUD,22.61,1890787,2026-01-25,10:17:31
DEEDEV,DEEDEV,190.5,61663,2026-01-25,10:17:31
ARFIN,ARFIN,78.34,1290025,2026-01-25,10:17:31
DLINKINDIA,DLINKINDIA,372.0,48599,2026-01-25,10:17:31
INDOTECH,INDOTECH,1229.5,20703,2026-01-25,10:17:31
GTLINFRA,GTLINFRA,1.02,44724918,2026-01-25,10:17:31
HMAAGRO,HMAAGRO,25.98,88039,2026-01-25,10:17:31
PAUSHAKLTD,PAUSHAKLTD,525.1,10365,2026-01-25,10:17:31
UNITECH,UNITECH,4.96,3263834,2026-01-25,10:17:31
GODAVARIB,GODAVARIB,254.65,70689,2026-01-25,10:17:31
IFBAGRO,IFBAGRO,1381.6,22120,2026-01-25,10:17:31
GPTINFRA,GPTINFRA,102.0,213769,2026-01-25,10:17:31
GENESYS,GENESYS,308.6,839694,2026-01-25,10:17:31
PRECAM,PRECAM,134.99,85464,2026-01-25,10:17:31
EKC,EKC,114.53,45085478,2026-01-25,10:17:31
MEGASOFT,MEGASOFT,174.55,125106,2026-01-25,10:17:31
PLATIND,PLATIND,233.66,279902,2026-01-25,10:17:31
RAMASTEEL,RAMASTEEL,7.84,10100822,2026-01-25,10:17:31
RISHABH,RISHABH,333.7,19265,2026-01-25,10:17:31
ASTEC,ASTEC,569.45,56958,2026-01-25,10:17:31
CIFL,CIFL,32.47,364042,2026-01-25,10:17:31
HITECHGEAR,HITECHGEAR,655.75,1570,2026-01-25,10:17:31
DAMCAPITAL,DAMCAPITAL,178.42,437046,2026-01-25,10:17:31
HARIOMPIPE,HARIOMPIPE,407.15,104415,2026-01-25,10:17:31
ANDHRAPAP,ANDHRAPAP,63.0,69366,2026-01-25,10:17:31
SEPC,SEPC,7.85,8997112,2026-01-25,10:17:31
KROSS,KROSS,193.38,417198,2026-01-25,10:17:31
GOCLCORP,GOCLCORP,250.95,76304,2026-01-25,10:17:31
RNBDENIMS,RNBDENIMS,139.14,558667,2026-01-25,10:17:31
IFGLEXPOR,IFGLEXPOR,170.93,16402,2026-01-25,10:17:31
SHRIRAMPPS,SHRIRAMPPS,72.52,354170,2026-01-25,10:17:31
HIMATSEIDE,HIMATSEIDE,98.11,386532,2026-01-25,10:17:31
IVALUE,IVALUE,225.4,131405,2026-01-25,10:17:31
MATRIMONY,MATRIMONY,567.8,56778,2026-01-25,10:17:31
MASTERTR,MASTERTR,99.55,124400,2026-01-25,10:17:31
DANISH,DANISH,621.45,26700,2026-01-25,10:17:31
PUNJABCHEM,PUNJABCHEM,999.2,5291,2026-01-25,10:17:31
BIRLANU,BIRLANU,1617.4,8183,2026-01-25,10:17:31
TEXINFRA,TEXINFRA,95.08,55369,2026-01-25,10:17:31
JGCHEM,JGCHEM,309.05,47882,2026-01-25,10:17:31
JNKINDIA,JNKINDIA,214.84,134199,2026-01-25,10:17:31
PASHUPATI,PASHUPATI,762.35,26624,2026-01-25,10:17:31
UNIECOM,UNIECOM,106.96,120257,2026-01-25,10:17:31
ALLDIGI,ALLDIGI,793.05,3479,2026-01-25,10:17:31
RUPA,RUPA,150.41,46523,2026-01-25,10:17:31
APOLLOPIPE,APOLLOPIPE,272.1,232702,2026-01-25,10:17:31
SPMLINFRA,SPMLINFRA,164.95,349292,2026-01-25,10:17:31
CLSEL,CLSEL,237.0,38577,2026-01-25,10:17:31
TINNARUBR,TINNARUBR,657.6,16158,2026-01-25,10:17:31
DSSL,DSSL,928.0,30780,2026-01-25,10:17:31
MONTECARLO,MONTECARLO,570.35,50258,2026-01-25,10:17:31
MADRASFERT,MADRASFERT,73.36,57317,2026-01-25,10:17:31
QUADFUTURE,QUADFUTURE,293.2,625169,2026-01-25,10:17:31
HESTERBIO,HESTERBIO,1379.9,3037,2026-01-25,10:17:31
ARIHANTSUP,ARIHANTSUP,269.45,25208,2026-01-25,10:17:31
IGARASHI,IGARASHI,369.9,33899,2026-01-25,10:17:31
GREENPOWER,GREENPOWER,9.91,2256652,2026-01-25,10:17:31
ICEMAKE,ICEMAKE,736.15,13307,2026-01-25,10:17:31
CAPITALSFB,CAPITALSFB,254.35,14302,2026-01-25,10:17:31
FINKURVE,FINKURVE,82.48,15546,2026-01-25,10:17:31
RAJOOENG,RAJOOENG,64.59,629316,2026-01-25,10:17:31
IKIO,IKIO,149.39,82142,2026-01-25,10:17:31
LEMERITE,LEMERITE,459.9,38761,2026-01-25,10:17:31
ABINFRA,ABINFRA,17.99,444978,2026-01-25,10:17:31
IGPL,IGPL,370.05,13208,2026-01-25,10:17:31
LAXMIDENTL,LAXMIDENTL,207.7,228173,2026-01-25,10:17:31
EXCELINDUS,EXCELINDUS,905.9,4569,2026-01-25,10:17:31
RGL,RGL,105.51,232750,2026-01-25,10:17:31
RACLGEAR,RACLGEAR,958.8,9832,2026-01-25,10:17:31
CENTRUM,CENTRUM,24.4,268136,2026-01-25,10:17:31
SYNCOMF,SYNCOMF,11.94,1324380,2026-01-25,10:17:31
BHARATWIRE,BHARATWIRE,164.02,117029,2026-01-25,10:17:31
SYSTMTXC,SYSTMTXC,81.95,453292,2026-01-25,10:17:31
SHREDIGCEM,SHREDIGCEM,75.76,99292,2026-01-25,10:17:31
JARO,JARO,504.15,366684,2026-01-25,10:17:31
RAJRILTD,RAJRILTD,20.25,3351,2026-01-25,10:17:31
ALICON,ALICON,674.75,5176,2026-01-25,10:17:31
SOLEX,SOLEX,1025.7,13700,2026-01-25,10:17:31
ZUARI,ZUARI,263.0,156019,2026-01-25,10:17:31
BAJAJHCARE,BAJAJHCARE,349.2,168542,2026-01-25,10:17:31
WCIL,WCIL,108.69,172137,2026-01-25,10:17:31
SHREEPUSHK,SHREEPUSHK,339.95,22585,2026-01-25,10:17:31
TBZ,TBZ,163.43,599867,2026-01-25,10:17:31
JAGSNPHARM,JAGSNPHARM,163.73,120353,2026-01-25,10:17:31
SIGNPOST,SIGNPOST,207.56,109142,2026-01-25,10:17:31
CONTROLPR,CONTROLPR,680.2,39186,2026-01-25,10:17:31
ROTO,ROTO,57.52,386695,2026-01-25,10:17:31
ASIANENE,ASIANENE,240.95,118000,2026-01-25,10:17:31
MOTISONS,MOTISONS,11.06,1820916,2026-01-25,10:17:31
JYOTISTRUC,JYOTISTRUC,9.06,16060967,2026-01-25,10:17:31
ATULAUTO,ATULAUTO,389.0,65878,2026-01-25,10:17:31
BUTTERFLY,BUTTERFLY,592.95,3016,2026-01-25,10:17:31
TSFINV,TSFINV,400.4,63198,2026-01-25,10:17:31
BALAJITELE,BALAJITELE,89.39,138403,2026-01-25,10:17:31
INDORAMA,INDORAMA,41.12,88618,2026-01-25,10:17:31
GPTHEALTH,GPTHEALTH,129.4,33777,2026-01-25,10:17:31
CONFIPET,CONFIPET,31.98,250260,2026-01-25,10:17:31
TARSONS,TARSONS,199.14,338303,2026-01-25,10:17:31
MONOLITH,MONOLITH,485.95,61250,2026-01-25,10:17:31
5PAISA,5PAISA,337.2,73935,2026-01-25,10:17:31
ECOSMOBLTY,ECOSMOBLTY,175.25,831415,2026-01-25,10:17:31
BLKASHYAP,BLKASHYAP,46.5,153713,2026-01-25,10:17:31
RIIL,RIIL,695.05,41271,2026-01-25,10:17:31
CNL,CNL,694.8,9768,2026-01-25,10:17:31
CREST,CREST,368.1,8302,2026-01-25,10:17:31
SPORTKING,SPORTKING,81.37,60607,2026-01-25,10:17:31
QUICKHEAL,QUICKHEAL,191.35,83212,2026-01-25,10:17:31
UDS,UDS,153.88,219188,2026-01-25,10:17:31
WALCHANNAG,WALCHANNAG,152.07,382987,2026-01-25,10:17:31
YUKEN,YUKEN,760.95,4033,2026-01-25,10:17:31
JPOLYINVST,JPOLYINVST,994.2,198871,2026-01-25,10:17:31
ORICONENT,ORICONENT,64.5,339932,2026-01-25,10:17:31
TEMBO,TEMBO,559.1,53535,2026-01-25,10:17:31
SRM,SRM,442.35,37919,2026-01-25,10:17:31
ELECTHERM,ELECTHERM,799.85,9709,2026-01-25,10:17:31
AFSL,AFSL,201.01,11916,2026-01-25,10:17:31
SURAJEST,SURAJEST,210.8,194959,2026-01-25,10:17:31
NIITLTD,NIITLTD,73.94,255039,2026-01-25,10:17:31
AGARIND,AGARIND,672.5,9930,2026-01-25,10:17:31
VHL,VHL,3154.2,423,2026-01-25,10:17:31
STANLEY,STANLEY,175.83,189402,2026-01-25,10:17:31
SAFEENTP,SAFEENTP,214.55,45000,2026-01-25,10:17:31
MVKAGRO,MVKAGRO,638.1,9000,2026-01-25,10:17:31
STEELXIND,STEELXIND,7.92,917215,2026-01-25,10:17:31
VHLTD,VHLTD,142.89,34003,2026-01-25,10:17:31
BAJAJINDEF,BAJAJINDEF,304.65,44736,2026-01-25,10:17:31
DIFFNKG,DIFFNKG,258.55,43872,2026-01-25,10:17:31
BSHSL,BSHSL,93.01,6409,2026-01-25,10:17:31
CENTENKA,CENTENKA,446.7,26993,2026-01-25,10:17:31
ROHLTD,ROHLTD,353.25,46096,2026-01-25,10:17:31
VENUSREM,VENUSREM,713.1,14981,2026-01-25,10:17:31
IRMENERGY,IRMENERGY,236.35,46106,2026-01-25,10:17:31
AVTNPL,AVTNPL,63.64,46092,2026-01-25,10:17:31
VASCONEQ,VASCONEQ,42.26,730157,2026-01-25,10:17:31
SALZERELEC,SALZERELEC,544.55,51852,2026-01-25,10:17:31
DENTALKART,DENTALKART,600.0,15500,2026-01-25,10:17:31
VIDYAWIRES,VIDYAWIRES,45.13,693190,2026-01-25,10:17:31
PARACABLES,PARACABLES,31.39,444781,2026-01-25,10:17:31
KODYTECH,KODYTECH,750.0,1700,2026-01-25,10:17:31
SASTASUNDR,SASTASUNDR,299.8,5599,2026-01-25,10:17:31
AMNPLST,AMNPLST,174.11,6558,2026-01-25,10:17:31
DHANBANK,DHANBANK,24.05,562949,2026-01-25,10:17:31
SKMEGGPROD,SKMEGGPROD,179.55,151510,2026-01-25,10:17:31
BOROSCI,BOROSCI,105.13,29677,2026-01-25,10:17:31
MAMATA,MAMATA,383.0,48092,2026-01-25,10:17:31
IZMO,IZMO,630.1,55406,2026-01-25,10:17:31
NGLFINE,NGLFINE,1526.5,2440,2026-01-25,10:17:31
ESTER,ESTER,95.26,47146,2026-01-25,10:17:31
ANDHRSUGAR,ANDHRSUGAR,67.95,110462,2026-01-25,10:17:31
GALAPREC,GALAPREC,716.7,11617,2026-01-25,10:17:31
MANALIPETC,MANALIPETC,53.39,132900,2026-01-25,10:17:31
NDTV,NDTV,81.12,482296,2026-01-25,10:17:31
EIMCOELECO,EIMCOELECO,1588.4,44698,2026-01-25,10:17:31
BIL,BIL,683.4,12014,2026-01-25,10:17:31
RATNAVEER,RATNAVEER,138.26,455782,2026-01-25,10:17:31
LINCOLN,LINCOLN,453.1,9729,2026-01-25,10:17:31
DECCANCE,DECCANCE,650.5,29538,2026-01-25,10:17:31
TNPL,TNPL,130.53,43850,2026-01-25,10:17:31
VLSFINANCE,VLSFINANCE,269.25,13312,2026-01-25,10:17:31
HEXATRADEX,HEXATRADEX,160.94,1391,2026-01-25,10:17:31
AEROENTER,AEROENTER,79.71,394362,2026-01-25,10:17:31
JAYBARMARU,JAYBARMARU,83.0,100987,2026-01-25,10:17:31
PRIMESECU,PRIMESECU,265.15,21386,2026-01-25,10:17:31
AYMSYNTEX,AYMSYNTEX,149.94,60570,2026-01-25,10:17:31
DVL,DVL,258.7,9221,2026-01-25,10:17:31
BLUSPRING,BLUSPRING,59.99,477579,2026-01-25,10:17:31
INDSWFTLAB,INDSWFTLAB,109.63,290783,2026-01-25,10:17:31
ABCOTS,ABCOTS,408.6,19539,2026-01-25,10:17:31
BHARATSE,BHARATSE,139.89,98857,2026-01-25,10:17:31
FAZE3Q,FAZE3Q,358.7,29123,2026-01-25,10:17:31
WEALTH,WEALTH,822.7,975,2026-01-25,10:17:31
GICHSGFIN,GICHSGFIN,162.29,63435,2026-01-25,10:17:31
GTPL,GTPL,78.3,29532,2026-01-25,10:17:31
UNIENTER,UNIENTER,126.85,3375,2026-01-25,10:17:31
PROSTARM,PROSTARM,147.99,203804,2026-01-25,10:17:31
OAL,OAL,256.75,6075,2026-01-25,10:17:31
ELDEHSG,ELDEHSG,854.5,727,2026-01-25,10:17:31
ARISINFRA,ARISINFRA,105.55,400234,2026-01-25,10:17:31
SSEGL,SSEGL,357.1,20600,2026-01-25,10:17:31
DPSCLTD,DPSCLTD,8.85,103851,2026-01-25,10:17:31
MIRCELECTR,MIRCELECTR,30.7,680971,2026-01-25,10:17:31
BORANA,BORANA,328.7,59670,2026-01-25,10:17:31
GANDHITUBE,GANDHITUBE,706.0,3281,2026-01-25,10:17:31
FOCE,FOCE,1745.0,1400,2026-01-25,10:17:31
SAKAR,SAKAR,388.2,30663,2026-01-25,10:17:31
SIGACHI,SIGACHI,22.37,7815515,2026-01-25,10:17:31
FAIRCHEMOR,FAIRCHEMOR,653.35,7983,2026-01-25,10:17:31
GRPLTD,GRPLTD,1589.9,1972,2026-01-25,10:17:31
NCLIND,NCLIND,187.29,28511,2026-01-25,10:17:31
JAYAGROGN,JAYAGROGN,178.38,4230,2026-01-25,10:17:31
VILAS,VILAS,344.75,18000,2026-01-25,10:17:31
HERANBA,HERANBA,210.42,33661,2026-01-25,10:17:31
KRYSTAL,KRYSTAL,602.1,43035,2026-01-25,10:17:31
MACPOWER,MACPOWER,835.6,6723,2026-01-25,10:17:31
KAPSTON,KAPSTON,410.15,199629,2026-01-25,10:17:31
KRISHIVAL,KRISHIVAL,322.05,6431,2026-01-25,10:17:31
KOKUYOCMLN,KOKUYOCMLN,82.22,25975,2026-01-25,10:17:31
ADVANCE,ADVANCE,128.4,326468,2026-01-25,10:17:31
STERTOOLS,STERTOOLS,227.55,42587,2026-01-25,10:17:31
PROZONER,PROZONER,54.06,88719,2026-01-25,10:17:31
BIGBLOC,BIGBLOC,57.69,209525,2026-01-25,10:17:31
APEX,APEX,263.15,192282,2026-01-25,10:17:31
TNPETRO,TNPETRO,91.12,103847,2026-01-25,10:17:31
EXCELSOFT,EXCELSOFT,71.34,1005484,2026-01-25,10:17:31
SACHEEROME,SACHEEROME,366.0,6000,2026-01-25,10:17:31
BLAL,BLAL,197.56,10855,2026-01-25,10:17:31
MICEL,MICEL,34.03,865157,2026-01-25,10:17:31
RADHIKAJWE,RADHIKAJWE,69.37,136617,2026-01-25,10:17:31
MWL,MWL,275.6,57345,2026-01-25,10:17:31
MVGJL,MVGJL,167.19,31847,2026-01-25,10:17:31
BCLIND,BCLIND,27.74,295343,2026-01-25,10:17:31
MEIL,MEIL,295.05,86262,2026-01-25,10:17:31
INDOAMIN,INDOAMIN,112.57,50164,2026-01-25,10:17:31
CEWATER,CEWATER,390.9,10924,2026-01-25,10:17:31
MAXIND,MAXIND,152.23,36925,2026-01-25,10:17:31
GULPOLY,GULPOLY,128.18,66244,2026-01-25,10:17:31
KELLTONTEC,KELLTONTEC,15.08,1300210,2026-01-25,10:17:31
SAURASHCEM,SAURASHCEM,71.05,36188,2026-01-25,10:17:31
HARDWYN,HARDWYN,16.14,279661,2026-01-25,10:17:31
ARIHANTCAP,ARIHANTCAP,75.99,260587,2026-01-25,10:17:31
PDMJEPAPER,PDMJEPAPER,82.74,50627,2026-01-25,10:17:31
ZUARIIND,ZUARIIND,262.25,63763,2026-01-25,10:17:31
BESTAGRO,BESTAGRO,22.2,994355,2026-01-25,10:17:31
SGIL,SGIL,511.9,10145,2026-01-25,10:17:31
UTTAMSUGAR,UTTAMSUGAR,207.15,103830,2026-01-25,10:17:31
GEMAROMA,GEMAROMA,150.58,230931,2026-01-25,10:17:31
GKSL,GKSL,99.36,786773,2026-01-25,10:17:31
JPASSOCIAT,JPASSOCIAT,3.1,1186523,2026-01-25,10:17:31
INDOBORAX,INDOBORAX,243.8,60925,2026-01-25,10:17:31
PVP,PVP,29.97,82932,2026-01-25,10:17:31
SCODATUBES,SCODATUBES,130.82,202034,2026-01-25,10:17:31
OBSCP,OBSCP,321.15,56000,2026-01-25,10:17:31
GANESHCP,GANESHCP,194.58,58410,2026-01-25,10:17:31
SUDARCOLOR,SUDARCOLOR,340.5,67742,2026-01-25,10:17:31
NELCAST,NELCAST,89.49,25863,2026-01-25,10:17:31
SWELECTES,SWELECTES,519.85,14087,2026-01-25,10:17:31
XCHANGING,XCHANGING,69.81,68380,2026-01-25,10:17:31
MAANALU,MAANALU,141.71,67449,2026-01-25,10:17:31
COOLCAPS,COOLCAPS,67.3,70000,2026-01-25,10:17:31
SHREERAMA,SHREERAMA,58.04,52736,2026-01-25,10:17:31
REMUS,REMUS,656.3,900,2026-01-25,10:17:31
SRHHYPOLTD,SRHHYPOLTD,451.2,9584,2026-01-25,10:17:31
ACCENTMIC,ACCENTMIC,321.95,34500,2026-01-25,10:17:31
SVLL,SVLL,673.5,1122,2026-01-25,10:17:31
KUANTUM,KUANTUM,88.57,40777,2026-01-25,10:17:31
DHARMAJ,DHARMAJ,227.62,41813,2026-01-25,10:17:31
PVSL,PVSL,108.1,43317,2026-01-25,10:17:31
STEL,STEL,413.4,5421,2026-01-25,10:17:31
SANDESH,SANDESH,1010.0,689,2026-01-25,10:17:31
ZTECH,ZTECH,592.95,26700,2026-01-25,10:17:31
INDOFARM,INDOFARM,156.9,105408,2026-01-25,10:17:31
CCCL,CCCL,16.2,134319,2026-01-25,10:17:31
KARNIKA,KARNIKA,119.0,1000,2026-01-25,10:17:31
TVTODAY,TVTODAY,123.65,37534,2026-01-25,10:17:31
KABRAEXTRU,KABRAEXTRU,210.44,73838,2026-01-25,10:17:31
ELIN,ELIN,148.48,25374,2026-01-25,10:17:31
OMINFRAL,OMINFRAL,75.63,58636,2026-01-25,10:17:31
THEMISMED,THEMISMED,79.69,74382,2026-01-25,10:17:31
ANUHPHR,ANUHPHR,72.77,20436,2026-01-25,10:17:31
TVSELECT,TVSELECT,390.65,5186,2026-01-25,10:17:31
EMKAY,EMKAY,281.2,29028,2026-01-25,10:17:31
DHAMPURSUG,DHAMPURSUG,111.97,154749,2026-01-25,10:17:31
VAKRANGEE,VAKRANGEE,6.63,2435521,2026-01-25,10:17:31
INNOVANA,INNOVANA,350.5,3568,2026-01-25,10:17:31
NRAIL,NRAIL,419.45,1392,2026-01-25,10:17:31
FABTECH,FABTECH,160.65,397456,2026-01-25,10:17:31
OSELDEVICE,OSELDEVICE,440.15,44800,2026-01-25,10:17:31
MUNJALAU,MUNJALAU,70.14,53892,2026-01-25,10:17:31
SEJALLTD,SEJALLTD,687.6,3000,2026-01-25,10:17:31
SAHANA,SAHANA,799.3,11625,2026-01-25,10:17:31
BHAGERIA,BHAGERIA,160.6,109042,2026-01-25,10:17:31
UFBL,UFBL,178.54,32118,2026-01-25,10:17:31
STCINDIA,STCINDIA,113.27,54205,2026-01-25,10:17:31
AMBIKCO,AMBIKCO,1215.2,4672,2026-01-25,10:17:31
TIRUPATI,TIRUPATI,680.0,2250,2026-01-25,10:17:31
DENTA,DENTA,257.45,203325,2026-01-25,10:17:31
KOTHARIPET,KOTHARIPET,116.63,21197,2026-01-25,10:17:31
ONWARDTEC,ONWARDTEC,301.35,27959,2026-01-25,10:17:31
MENONBE,MENONBE,121.99,30539,2026-01-25,10:17:31
C2C,C2C,410.1,37500,2026-01-25,10:17:31
FLYSBS,FLYSBS,393.95,33800,2026-01-25,10:17:31
UNITEDPOLY,UNITEDPOLY,29.59,74695,2026-01-25,10:17:31
GCSL,GCSL,301.45,144,2026-01-25,10:17:31
AHCL,AHCL,126.84,129329,2026-01-25,10:17:31
ADSL,ADSL,120.04,106378,2026-01-25,10:17:31
GHCLTEXTIL,GHCLTEXTIL,70.67,73140,2026-01-25,10:17:31
MINDTECK,MINDTECK,211.38,434484,2026-01-25,10:17:31
ATLPP.E1,ATLPP.E1,9.73,4445,2026-01-25,10:17:31
ATL,ATL,23.23,352051,2026-01-25,10:17:31
PENINLAND,PENINLAND,20.1,171636,2026-01-25,10:17:31
SARLAPOLY,SARLAPOLY,79.57,65340,2026-01-25,10:17:31
DAVANGERE,DAVANGERE,4.69,18613879,2026-01-25,10:17:31
PARIN,PARIN,604.5,2750,2026-01-25,10:17:31
RITCO,RITCO,236.95,12332,2026-01-25,10:17:31
OSWALGREEN,OSWALGREEN,26.21,258294,2026-01-25,10:17:31
MUKKA,MUKKA,22.29,1754281,2026-01-25,10:17:31
RNFI,RNFI,267.55,27000,2026-01-25,10:17:31
VALIANTORG,VALIANTORG,237.7,13571,2026-01-25,10:17:31
EVERESTIND,EVERESTIND,422.45,28681,2026-01-25,10:17:31
COFFEEDAY,COFFEEDAY,31.36,580627,2026-01-25,10:17:31
MALLCOM,MALLCOM,1053.3,4441,2026-01-25,10:17:31
MANBA,MANBA,131.12,45120,2026-01-25,10:17:31
BIRLAMONEY,BIRLAMONEY,117.41,68293,2026-01-25,10:17:31
KSOLVES,KSOLVES,278.05,34516,2026-01-25,10:17:31
TEJASCARGO,TEJASCARGO,275.0,1200,2026-01-25,10:17:31
GLOSTERLTD,GLOSTERLTD,585.35,472,2026-01-25,10:17:31
OSWALAGRO,OSWALAGRO,49.04,27877,2026-01-25,10:17:31
AVADHSUGAR,AVADHSUGAR,325.85,26377,2026-01-25,10:17:31
CHANDAN,CHANDAN,266.2,44800,2026-01-25,10:17:31
PATELRMART,PATELRMART,194.38,965428,2026-01-25,10:17:31
ASAL,ASAL,406.05,11588,2026-01-25,10:17:31
REGAAL,REGAAL,63.1,213046,2026-01-25,10:17:31
CSLFINANCE,CSLFINANCE,287.55,6133,2026-01-25,10:17:31
RUBYMILLS,RUBYMILLS,191.23,3469,2026-01-25,10:17:31
ARROWGREEN,ARROWGREEN,425.3,14370,2026-01-25,10:17:31
DBOL,DBOL,95.76,1473992,2026-01-25,10:17:31
EIFFL,EIFFL,257.5,171915,2026-01-25,10:17:31
GEECEE,GEECEE,305.65,1963,2026-01-25,10:17:31
SAHASRA,SAHASRA,253.7,17600,2026-01-25,10:17:31
20MICRONS,20MICRONS,179.01,90742,2026-01-25,10:17:31
KOPRAN,KOPRAN,131.14,255158,2026-01-25,10:17:31
GGBL,GGBL,254.25,19500,2026-01-25,10:17:31
DHUNINV,DHUNINV,1018.5,484,2026-01-25,10:17:31
LINC,LINC,104.57,46816,2026-01-25,10:17:31
LIKHITHA,LIKHITHA,158.8,53510,2026-01-25,10:17:31
MMP,MMP,245.35,6058,2026-01-25,10:17:31
CHEMCON,CHEMCON,169.78,27864,2026-01-25,10:17:31
TREL,TREL,25.06,162923,2026-01-25,10:17:31
BASILIC,BASILIC,266.3,33600,2026-01-25,10:17:31
NINSYS,NINSYS,336.3,8340,2026-01-25,10:17:31
WANBURY,WANBURY,177.87,184392,2026-01-25,10:17:31
DPEL,DPEL,288.0,7000,2026-01-25,10:17:31
DWARKESH,DWARKESH,33.09,405362,2026-01-25,10:17:31
SNOWMAN,SNOWMAN,36.91,110613,2026-01-25,10:17:31
RSWM,RSWM,130.1,22681,2026-01-25,10:17:31
DISHTV,DISHTV,3.32,4124911,2026-01-25,10:17:31
SICALLOG,SICALLOG,89.91,7473,2026-01-25,10:17:31
SUYOG,SUYOG,547.4,14554,2026-01-25,10:17:31
MAGADSUGAR,MAGADSUGAR,427.05,3813,2026-01-25,10:17:31
APS,APS,300.1,33250,2026-01-25,10:17:31
VIVIANA,VIVIANA,596.35,20200,2026-01-25,10:17:31
HINDCOMPOS,HINDCOMPOS,406.85,1906,2026-01-25,10:17:31
BAHETI,BAHETI,581.25,18750,2026-01-25,10:17:31
MODIS,MODIS,309.85,4324,2026-01-25,10:17:31
KAMATHOTEL,KAMATHOTEL,204.51,44665,2026-01-25,10:17:31
SATIA,SATIA,59.66,233607,2026-01-25,10:17:31
ASIANHOTNR,ASIANHOTNR,307.55,8385,2026-01-25,10:17:31
COMSYN,COMSYN,148.85,44026,2026-01-25,10:17:31
SBGLP,SBGLP,33.93,13211,2026-01-25,10:17:31
JITFINFRA,JITFINFRA,229.2,25458,2026-01-25,10:17:31
BODALCHEM,BODALCHEM,47.06,55780,2026-01-25,10:17:31
IRISDOREME,IRISDOREME,31.09,376790,2026-01-25,10:17:31
KAMDHENU,KAMDHENU,21.08,899574,2026-01-25,10:17:31
RUSHIL,RUSHIL,19.98,296705,2026-01-25,10:17:31
TARACHAND,TARACHAND,73.18,100749,2026-01-25,10:17:31
CHEVIOT,CHEVIOT,992.1,897,2026-01-25,10:17:31
THEINVEST,THEINVEST,108.52,3909,2026-01-25,10:17:31
MUFTI,MUFTI,87.82,67596,2026-01-25,10:17:31
ADVANIHOTR,ADVANIHOTR,62.14,500871,2026-01-25,10:17:31
CELLECOR,CELLECOR,27.2,108000,2026-01-25,10:17:31
CHEMFAB,CHEMFAB,391.5,17568,2026-01-25,10:17:31
VPRPL,VPRPL,45.02,3476665,2026-01-25,10:17:31
MOS,MOS,21.85,92000,2026-01-25,10:17:31
TAKE,TAKE,38.24,715805,2026-01-25,10:17:31
VIESL,VIESL,228.1,32000,2026-01-25,10:17:31
KAYA,KAYA,369.25,6115,2026-01-25,10:17:31
IRIS,IRIS,270.45,20319,2026-01-25,10:17:31
NAHARSPING,NAHARSPING,155.06,80318,2026-01-25,10:17:31
HLVLTD,HLVLTD,8.41,175318,2026-01-25,10:17:31
KHAICHEM,KHAICHEM,57.13,376726,2026-01-25,10:17:31
KILITCH,KILITCH,314.7,6632,2026-01-25,10:17:31
PYRAMID,PYRAMID,149.41,45195,2026-01-25,10:17:31
ACL,ACL,59.19,161132,2026-01-25,10:17:31
PCCL,PCCL,221.65,11200,2026-01-25,10:17:31
NILASPACES,NILASPACES,13.93,992438,2026-01-25,10:17:31
REPRO,REPRO,385.45,2831,2026-01-25,10:17:31
DMCC,DMCC,219.4,43763,2026-01-25,10:17:31
