SYMBOL,NAME,CLOSE,CHANGE%,VOLUME,FETCH_DATE
GARFIBRES,GARFIBRES,613.1,1.95393697513927,67505,2026-01-25 09:59
MAANALU,MAANALU,141.71,-3.5527121758660583,67449,2026-01-25 09:59
HEIDELBERG,HEIDELBERG,161.6,-1.983380845514654,67083,2026-01-25 09:59
RSYSTEMS,RSYSTEMS,356.85,-4.059685441591602,66535,2026-01-25 09:59
KMSUGAR,KMSUGAR,24.7,-1.397205588822361,66352,2026-01-25 09:59
GAYAPROJ,GAYAPROJ,12.1,0.0,66297,2026-01-25 09:59
PASUPTAC,PASUPTAC,44.22,-3.4076015727391926,66254,2026-01-25 09:59
GULPOLY,GULPOLY,128.18,-4.171650717703337,66244,2026-01-25 09:59
ESFL,ESFL,137.15,-2.5577264653641167,66240,2026-01-25 09:59
NEOCHEM,NEOCHEM,84.0,3.130755064456718,66000,2026-01-25 09:59
ATULAUTO,ATULAUTO,389.0,-2.3594377510040103,65878,2026-01-25 09:59
SHRIPISTON,SHRIPISTON,2700.3,-4.68071587419252,65847,2026-01-25 09:59
CAPLIPOINT,CAPLIPOINT,1723.0,-0.748847926267281,65712,2026-01-25 09:59
AAKASH,AAKASH,7.9,0.25380710659899064,65532,2026-01-25 09:59
SARLAPOLY,SARLAPOLY,79.57,-4.005308239835936,65340,2026-01-25 09:59
PITTIENG,PITTIENG,725.7,4.673301601038525,64996,2026-01-25 09:59
GOPAL,GOPAL,296.0,-2.164931416294831,64974,2026-01-25 09:59
SUDARSCHEM,SUDARSCHEM,883.85,-1.465997770345594,64625,2026-01-25 09:59
PATINTLOG,PATINTLOG,12.24,-1.4492753623188384,64156,2026-01-25 09:59
PDSL,PDSL,311.15,-0.06423638991490138,64055,2026-01-25 09:59
GREENPANEL,GREENPANEL,210.15,-0.9006884843912084,64038,2026-01-25 09:59
GOCOLORS,GOCOLORS,379.1,-1.057027273913599,63847,2026-01-25 09:59
ZUARIIND,ZUARIIND,262.25,-3.317972350230415,63763,2026-01-25 09:59
INTERARCH,INTERARCH,1966.3,-1.4781040184387215,63670,2026-01-25 09:59
GICHSGFIN,GICHSGFIN,162.29,-1.2654377319462264,63435,2026-01-25 09:59
TSFINV,TSFINV,400.4,-1.0258311704362957,63198,2026-01-25 09:59
RAYMONDLSL,RAYMONDLSL,910.8,-1.3752030319436974,63160,2026-01-25 09:59
GULFPETRO,GULFPETRO,31.32,-2.3081721771678163,63056,2026-01-25 09:59
RUBICON,RUBICON,650.05,-2.189286789046053,62983,2026-01-25 09:59
SFL,SFL,517.55,-4.572692910482173,62968,2026-01-25 09:59
SOUTHWEST,SOUTHWEST,180.06,-3.0528186076562687,62895,2026-01-25 09:59
RELTD,RELTD,142.86,-1.8481621435932651,62854,2026-01-25 09:59
WEWORK,WEWORK,579.75,-1.886952106955488,62849,2026-01-25 09:59
ROSSTECH,ROSSTECH,620.05,-4.65902975320982,62812,2026-01-25 09:59
TOLINS,TOLINS,115.37,-2.195659545608672,62581,2026-01-25 09:59
PRIMO,PRIMO,20.9,-2.835890283589042,62437,2026-01-25 09:59
AVL,AVL,481.75,0.218431454129397,62178,2026-01-25 09:59
KRIDHANINF,KRIDHANINF,3.55,0.8522727272727216,62063,2026-01-25 09:59
UBL,UBL,1441.5,-0.14546965918536361,61929,2026-01-25 09:59
SURANASOL,SURANASOL,24.07,4.561251086012167,61823,2026-01-25 09:59
KOLTEPATIL,KOLTEPATIL,356.3,-4.783538214858359,61726,2026-01-25 09:59
KSCL,KSCL,818.85,-1.9986835018849778,61705,2026-01-25 09:59
DEEDEV,DEEDEV,190.5,-3.3142161092219466,61663,2026-01-25 09:59
GODREJAGRO,GODREJAGRO,513.0,-2.1832395843264454,61614,2026-01-25 09:59
SETCO,SETCO,12.81,5.00000000000001,61336,2026-01-25 09:59
MONOLITH,MONOLITH,485.95,0.7567903794318842,61250,2026-01-25 09:59
AHLUCONT,AHLUCONT,830.95,-4.996284227976897,61094,2026-01-25 09:59
INDOBORAX,INDOBORAX,243.8,-0.6924643584521338,60925,2026-01-25 09:59
DELPHIFX,DELPHIFX,225.43,-4.409956324471019,60731,2026-01-25 09:59
SPORTKING,SPORTKING,81.37,-0.7803926350445074,60607,2026-01-25 09:59
AYMSYNTEX,AYMSYNTEX,149.94,1.2560777957860516,60570,2026-01-25 09:59
NEUEON,NEUEON,8.48,4.950495049504955,60534,2026-01-25 09:59
SHOPERSTOP,SHOPERSTOP,348.35,0.9856500942165631,60124,2026-01-25 09:59
STUDIOLSD,STUDIOLSD,10.5,1.4492753623188441,60000,2026-01-25 09:59
NEOGEN,NEOGEN,1131.7,-5.699525039580024,59756,2026-01-25 09:59
BORANA,BORANA,328.7,1.0762607626076262,59670,2026-01-25 09:59
UGARSUGAR,UGARSUGAR,37.56,0.4815409309791324,59437,2026-01-25 09:59
NECCLTD,NECCLTD,15.84,0.8274984086569002,59043,2026-01-25 09:59
DOLLAR,DOLLAR,313.7,-2.879256965944276,58876,2026-01-25 09:59
DBEIL,DBEIL,93.57,-0.7425480004243162,58821,2026-01-25 09:59
OMINFRAL,OMINFRAL,75.63,-2.76420673695038,58636,2026-01-25 09:59
MAXESTATES,MAXESTATES,379.45,-2.891874600127962,58626,2026-01-25 09:59
GLOBUSSPR,GLOBUSSPR,914.3,-2.0567755757900423,58450,2026-01-25 09:59
GANESHCP,GANESHCP,194.58,-2.329083425358893,58410,2026-01-25 09:59
GRWRHITECH,GRWRHITECH,2935.7,-3.7096562581999595,58299,2026-01-25 09:59
ANMOL,ANMOL,12.29,-2.692003167062562,58166,2026-01-25 09:59
AIAENG,AIAENG,3729.9,-0.7530200627960121,58062,2026-01-25 09:59
BANSALWIRE,BANSALWIRE,264.25,-3.8041499817983215,57869,2026-01-25 09:59
SHIVAMAUTO,SHIVAMAUTO,19.38,-4.249011857707508,57807,2026-01-25 09:59
KIRLOSBROS,KIRLOSBROS,1490.6,-1.4088233348766572,57724,2026-01-25 09:59
BALAXI,BALAXI,24.16,-3.7833532457188346,57435,2026-01-25 09:59
MWL,MWL,275.6,-0.8454758050008871,57345,2026-01-25 09:59
ARMANFIN,ARMANFIN,1612.1,-1.1345516987611923,57340,2026-01-25 09:59
GOODLUCK,GOODLUCK,1022.9,-4.979098931723179,57320,2026-01-25 09:59
MADRASFERT,MADRASFERT,73.36,-2.4468085106383026,57317,2026-01-25 09:59
MUTHOOTCAP,MUTHOOTCAP,227.05,-0.7214691735898459,57244,2026-01-25 09:59
SIGIND,SIGIND,47.74,1.1440677966101676,56968,2026-01-25 09:59
ASTEC,ASTEC,569.45,-4.100707308858186,56958,2026-01-25 09:59
SCHAEFFLER,SCHAEFFLER,3616.4,1.421880696637414,56939,2026-01-25 09:59
MATRIMONY,MATRIMONY,567.8,-0.289753270699814,56778,2026-01-25 09:59
RAMAPHO,RAMAPHO,150.63,-4.489252425337653,56747,2026-01-25 09:59
HINDCON,HINDCON,21.8,-4.385964912280701,56617,2026-01-25 09:59
TRANSWORLD,TRANSWORLD,157.67,-8.187270715658302,56602,2026-01-25 09:59
LAL,LAL,7.98,7.547169811320761,56553,2026-01-25 09:59
AVG,AVG,139.22,-8.305341500362255,56517,2026-01-25 09:59
TIGERLOGS,TIGERLOGS,29.18,-3.2814053695724295,56378,2026-01-25 09:59
LTTS,LTTS,3837.9,-1.1207296336373473,56299,2026-01-25 09:59
KOHINOOR,KOHINOOR,23.51,0.0,56015,2026-01-25 09:59
OBSCP,OBSCP,321.15,2.260786498965122,56000,2026-01-25 09:59
SPLPETRO,SPLPETRO,501.45,-3.8631134969325216,55991,2026-01-25 09:59
VASWANI,VASWANI,52.03,-4.444444444444447,55977,2026-01-25 09:59
AKI,AKI,6.19,-2.9780564263322806,55890,2026-01-25 09:59
INTLCONV,INTLCONV,79.23,-0.8385481852315415,55811,2026-01-25 09:59
BODALCHEM,BODALCHEM,47.06,-1.072104267395413,55780,2026-01-25 09:59
MEDIASSIST,MEDIASSIST,420.3,-0.6148025537952154,55606,2026-01-25 09:59
TALBROAUTO,TALBROAUTO,246.35,-2.5321463897131578,55590,2026-01-25 09:59
VINEETLAB,VINEETLAB,33.91,2.602118003025717,55589,2026-01-25 09:59
IZMO,IZMO,630.1,-3.713325183374076,55406,2026-01-25 09:59
TEXINFRA,TEXINFRA,95.08,-0.06306495690561517,55369,2026-01-25 09:59
HECPROJECT,HECPROJECT,111.13,1.1928610453469335,55326,2026-01-25 09:59
ANNAPURNA,ANNAPURNA,193.75,-1.9235636547709496,55250,2026-01-25 09:59
FLFL,FLFL,1.33,-4.316546762589916,55184,2026-01-25 09:59
GFLLIMITED,GFLLIMITED,49.22,-1.5600000000000023,55080,2026-01-25 09:59
RPSGVENT,RPSGVENT,710.15,3.4374772412788612,54944,2026-01-25 09:59
MBLINFRA,MBLINFRA,25.47,-3.8141993957703986,54797,2026-01-25 09:59
STCINDIA,STCINDIA,113.27,-3.2211209842788877,54205,2026-01-25 09:59
NEELAM,NEELAM,11.5,0.8771929824561372,54000,2026-01-25 09:59
MUNJALAU,MUNJALAU,70.14,-1.9569471624266224,53892,2026-01-25 09:59
INOXINDIA,INOXINDIA,1094.7,-1.6707087038534008,53867,2026-01-25 09:59
GEEKAYWIRE,GEEKAYWIRE,29.35,1.592246452059539,53730,2026-01-25 09:59
TEMBO,TEMBO,559.1,-1.5408998855331513,53535,2026-01-25 09:59
LIKHITHA,LIKHITHA,158.8,-2.642388572129239,53510,2026-01-25 09:59
DATAMATICS,DATAMATICS,648.55,-4.442316192721392,53266,2026-01-25 09:59
KALPATARU,KALPATARU,333.25,-2.969864609113405,53136,2026-01-25 09:59
GREENLEAF,GREENLEAF,132.45,-0.33860045146728146,53000,2026-01-25 09:59
ASAHIINDIA,ASAHIINDIA,942.9,-1.9140746905232475,52985,2026-01-25 09:59
DALMIASUG,DALMIASUG,274.3,-2.799433026222529,52893,2026-01-25 09:59
VARROC,VARROC,552.85,-1.8289976027701242,52887,2026-01-25 09:59
RELAXO,RELAXO,357.7,-2.0134228187919523,52881,2026-01-25 09:59
MGSL,MGSL,86.5,1.0514018691588851,52800,2026-01-25 09:59
SHREERAMA,SHREERAMA,58.04,-2.8131279303415937,52736,2026-01-25 09:59
SUKHJITS,SUKHJITS,171.52,-3.7161782867407527,52647,2026-01-25 09:59
SRD,SRD,57.76,-6.642961047357361,52417,2026-01-25 09:59
SVPGLOB,SVPGLOB,3.1,-1.5873015873015817,52358,2026-01-25 09:59
SUNDARMFIN,SUNDARMFIN,5029.5,-0.7400828892835998,52052,2026-01-25 09:59
SALZERELEC,SALZERELEC,544.55,-3.5170092133238877,51852,2026-01-25 09:59
RNPL,RNPL,154.0,1.2824728707661877,51600,2026-01-25 09:59
CHALET,CHALET,820.05,-2.42146596858639,51531,2026-01-25 09:59
POKARNA,POKARNA,720.9,-3.758093585207927,51496,2026-01-25 09:59
TIL,TIL,218.05,-4.405962297238046,51365,2026-01-25 09:59
RPEL,RPEL,694.55,-3.7085817274365733,51267,2026-01-25 09:59
FIEMIND,FIEMIND,2145.6,-2.6718076661374504,51214,2026-01-25 09:59
AARTECH,AARTECH,46.3,-2.464714556562043,50936,2026-01-25 09:59
MMFL,MMFL,378.4,-4.202531645569626,50913,2026-01-25 09:59
DEEPAKNTR,DEEPAKNTR,1563.6,-2.2872140982377287,50860,2026-01-25 09:59
PLAZACABLE,PLAZACABLE,35.54,-3.1343690378849787,50802,2026-01-25 09:59
UNIVCABLES,UNIVCABLES,666.2,-5.099715099715093,50767,2026-01-25 09:59
INDIGOPNTS,INDIGOPNTS,1047.5,-4.206675811614083,50725,2026-01-25 09:59
PDMJEPAPER,PDMJEPAPER,82.74,-1.7456359102244376,50627,2026-01-25 09:59
MONTECARLO,MONTECARLO,570.35,-2.2033607681755867,50258,2026-01-25 09:59
MANGLMCEM,MANGLMCEM,740.7,-1.0222489476849037,50218,2026-01-25 09:59
INDOAMIN,INDOAMIN,112.57,-3.9668998464425913,50164,2026-01-25 09:59
TREEHOUSE,TREEHOUSE,7.12,0.56497175141243,50150,2026-01-25 09:59
IFBIND,IFBIND,1351.2,0.7305799910541191,50014,2026-01-25 09:59
BIKEWO,BIKEWO,20.5,-4.205607476635508,50000,2026-01-25 09:59
MARATHON,MARATHON,490.05,-1.6556291390728477,49833,2026-01-25 09:59
WESTLIFE,WESTLIFE,491.2,-0.3246753246753293,49821,2026-01-25 09:59
ORIANA,ORIANA,1631.15,-1.7438708511535344,49800,2026-01-25 09:59
SIMPLEXINF,SIMPLEXINF,197.43,-7.86784264314713,49732,2026-01-25 09:59
SOCL,SOCL,31.6,-6.231454005934721,49600,2026-01-25 09:59
PANAMAPET,PANAMAPET,286.15,-0.34825004353125544,49346,2026-01-25 09:59
KRSNAA,KRSNAA,715.75,0.781470008448318,49315,2026-01-25 09:59
FDC,FDC,369.6,-1.8717642373556234,49081,2026-01-25 09:59
POWERMECH,POWERMECH,1993.7,-5.296408892266758,49063,2026-01-25 09:59
PPL,PPL,194.23,-2.2840468883634455,48895,2026-01-25 09:59
KRITINUT,KRITINUT,71.33,-1.7628425836661632,48729,2026-01-25 09:59
INFLUX,INFLUX,209.4,3.1527093596059137,48600,2026-01-25 09:59
DLINKINDIA,DLINKINDIA,372.0,-1.7302866199973614,48599,2026-01-25 09:59
HDIL,HDIL,2.06,0.980392156862746,48584,2026-01-25 09:59
HAVISHA,HAVISHA,1.63,3.164556962025305,48358,2026-01-25 09:59
MAWANASUG,MAWANASUG,78.45,-2.956457199406235,48227,2026-01-25 09:59
LOKESHMACH,LOKESHMACH,154.63,-5.931378513201119,48118,2026-01-25 09:59
MAMATA,MAMATA,383.0,-2.6312444387949716,48092,2026-01-25 09:59
ORKLAINDIA,ORKLAINDIA,590.9,-1.754094272175587,48080,2026-01-25 09:59
PHOGLOBAL,PHOGLOBAL,21.35,15.094339622641511,48000,2026-01-25 09:59
PRIMECAB,PRIMECAB,82.35,3.5849056603773515,48000,2026-01-25 09:59
JEYYAM,JEYYAM,47.25,-4.545454545454546,48000,2026-01-25 09:59
SHRIKANHA,SHRIKANHA,28.3,1.9819819819819846,48000,2026-01-25 09:59
VISHNU,VISHNU,507.4,-1.5044161894593808,47888,2026-01-25 09:59
JGCHEM,JGCHEM,309.05,-4.731812577065341,47882,2026-01-25 09:59
BOROLTD,BOROLTD,247.0,-2.564102564102564,47845,2026-01-25 09:59
MUNJALSHOW,MUNJALSHOW,114.86,-1.635694099511858,47660,2026-01-25 09:59
FMNL,FMNL,7.73,4.600811907983772,47655,2026-01-25 09:59
IPCALAB,IPCALAB,1462.8,-1.5347334410339226,47636,2026-01-25 09:59
ABSMARINE,ABSMARINE,175.15,-4.341889677771704,47500,2026-01-25 09:59
NELCO,NELCO,597.45,-3.512596899224806,47278,2026-01-25 09:59
ESTER,ESTER,95.26,-0.35564853556484227,47146,2026-01-25 09:59
GALLANTT,GALLANTT,535.7,-1.4079322720161915,47132,2026-01-25 09:59
METROPOLIS,METROPOLIS,1813.4,-3.81371664987004,47123,2026-01-25 09:59
MAITHANALL,MAITHANALL,978.6,-3.395853899308981,47031,2026-01-25 09:59
E2E,E2E,2030.5,-2.440782203430557,46918,2026-01-25 09:59
LINC,LINC,104.57,-2.5533501071661626,46816,2026-01-25 09:59
RBZJEWEL,RBZJEWEL,134.27,-3.818051575931221,46576,2026-01-25 09:59
RUPA,RUPA,150.41,-1.7313471841108101,46523,2026-01-25 09:59
ADFFOODS,ADFFOODS,176.54,-3.9081210537774913,46428,2026-01-25 09:59
APARINDS,APARINDS,7033.0,-2.5157668584101462,46427,2026-01-25 09:59
EXCELLENT,EXCELLENT,69.2,6.790123456790133,46400,2026-01-25 09:59
AIMTRON,AIMTRON,717.65,-2.05404667667532,46400,2026-01-25 09:59
EXIMROUTES,EXIMROUTES,196.6,4.993324432576766,46400,2026-01-25 09:59
UYFINCORP,UYFINCORP,12.54,-2.2603273577552683,46314,2026-01-25 09:59
RPPL,RPPL,16.46,-1.7899761336515556,46288,2026-01-25 09:59
BRNL,BRNL,19.86,-0.3512293025589578,46286,2026-01-25 09:59
IRMENERGY,IRMENERGY,236.35,-3.2937806873977133,46106,2026-01-25 09:59
ROHLTD,ROHLTD,353.25,-2.9399642808078004,46096,2026-01-25 09:59
AVTNPL,AVTNPL,63.64,-1.6839178124517278,46092,2026-01-25 09:59
BALKRISIND,BALKRISIND,2408.4,-0.7459303523593616,45883,2026-01-25 09:59
EDUCOMP,EDUCOMP,1.08,-0.9174311926605512,45864,2026-01-25 09:59
ONELIFECAP,ONELIFECAP,15.22,-1.4886731391585675,45710,2026-01-25 09:59
STOVEKRAFT,STOVEKRAFT,485.6,-1.9188042819632396,45602,2026-01-25 09:59
SUBROS,SUBROS,745.15,-4.123777663407111,45602,2026-01-25 09:59
DECCANTRAN,DECCANTRAN,23.8,5.777777777777781,45600,2026-01-25 09:59
HATSUN,HATSUN,878.8,-4.690634998102055,45493,2026-01-25 09:59
BPL,BPL,57.16,-3.3806626098715347,45267,2026-01-25 09:59
PYRAMID,PYRAMID,149.41,-1.6586585927729942,45195,2026-01-25 09:59
MANBA,MANBA,131.12,-1.8342442165156765,45120,2026-01-25 09:59
SAFEENTP,SAFEENTP,214.55,-4.8347748946551246,45000,2026-01-25 09:59
KCK,KCK,21.0,-2.3255813953488373,45000,2026-01-25 09:59
WSTCSTPAPR,WSTCSTPAPR,390.65,-2.45942571785269,44938,2026-01-25 09:59
OSELDEVICE,OSELDEVICE,440.15,-1.3337816633042021,44800,2026-01-25 09:59
CHANDAN,CHANDAN,266.2,-0.22488755622189757,44800,2026-01-25 09:59
BAJAJINDEF,BAJAJINDEF,304.65,-0.35977105478332716,44736,2026-01-25 09:59
EIMCOELECO,EIMCOELECO,1588.4,-2.903600464576074,44698,2026-01-25 09:59
KAMATHOTEL,KAMATHOTEL,204.51,-1.8524739645822401,44665,2026-01-25 09:59
SUPRAJIT,SUPRAJIT,415.0,-4.311736223195755,44573,2026-01-25 09:59
VIJAYA,VIJAYA,996.3,0.5043881771411278,44506,2026-01-25 09:59
BHARATRAS,BHARATRAS,1564.9,-4.199571472298739,44400,2026-01-25 09:59
INSPIRISYS,INSPIRISYS,79.97,-1.2716049382716064,44293,2026-01-25 09:59
COMSYN,COMSYN,148.85,1.0111292073832658,44026,2026-01-25 09:59
EVEREADY,EVEREADY,319.75,0.0,43980,2026-01-25 09:59
SAKHTISUG,SAKHTISUG,17.23,-2.3796033994334174,43927,2026-01-25 09:59
DIFFNKG,DIFFNKG,258.55,-2.138531415594238,43872,2026-01-25 09:59
TNPL,TNPL,130.53,-2.443946188340815,43850,2026-01-25 09:59
KCPSUGIND,KCPSUGIND,23.16,-1.9889970376639816,43822,2026-01-25 09:59
DMCC,DMCC,219.4,1.4566473988439332,43763,2026-01-25 09:59
MANGALAM,MANGALAM,44.43,-4.982891360136866,43736,2026-01-25 09:59
PVSL,PVSL,108.1,-3.1275203871314714,43317,2026-01-25 09:59
XTGLOBAL,XTGLOBAL,26.9,-5.214940098661031,43301,2026-01-25 09:59
VISAKAIND,VISAKAIND,62.38,-1.0155506188511592,43101,2026-01-25 09:59
SINCLAIR,SINCLAIR,77.55,-4.294705664568683,43089,2026-01-25 09:59
KRYSTAL,KRYSTAL,602.1,-0.1326919887211734,43035,2026-01-25 09:59
ORCHPHARMA,ORCHPHARMA,688.4,-2.3684583746986307,42895,2026-01-25 09:59
KHADIM,KHADIM,163.46,2.3351906341952158,42816,2026-01-25 09:59
OWAIS,OWAIS,248.25,-4.939689833429055,42700,2026-01-25 09:59
NESCO,NESCO,1144.2,-3.033898305084742,42670,2026-01-25 09:59
STERTOOLS,STERTOOLS,227.55,-4.209640075773521,42587,2026-01-25 09:59
PRAENG,PRAENG,21.77,-4.851398601398599,42536,2026-01-25 09:59
RAMKY,RAMKY,500.45,2.205657102011643,42531,2026-01-25 09:59
MANAKSIA,MANAKSIA,65.92,-2.8158631873802102,42461,2026-01-25 09:59
KKCL,KKCL,457.1,-1.9834887959686929,42263,2026-01-25 09:59
TCI,TCI,1001.5,1.0289518813679055,42155,2026-01-25 09:59
PULZ,PULZ,24.85,4.631578947368427,42000,2026-01-25 09:59
KKJEWELS,KKJEWELS,91.25,0.6618863761720841,42000,2026-01-25 09:59
DHARMAJ,DHARMAJ,227.62,-3.7384758521525856,41813,2026-01-25 09:59
CARYSIL,CARYSIL,753.45,-1.4131501472031345,41426,2026-01-25 09:59
SBCL,SBCL,414.8,-1.4960816908097867,41334,2026-01-25 09:59
UMIYA_MRO,UMIYA_MRO,79.4,8.93126629167239,41308,2026-01-25 09:59
RIIL,RIIL,695.05,-1.4882006944936574,41271,2026-01-25 09:59
UNIMECH,UNIMECH,849.25,-2.770622245119932,41230,2026-01-25 09:59
GULFOILLUB,GULFOILLUB,1053.4,-4.018223234624138,41100,2026-01-25 09:59
ARVSMART,ARVSMART,522.35,2.572410407461958,41084,2026-01-25 09:59
LYPSAGEMS,LYPSAGEMS,4.91,-0.6072874493927175,41058,2026-01-25 09:59
ANUP,ANUP,1820.0,-2.948861515490852,41054,2026-01-25 09:59
SOLARA,SOLARA,518.85,-2.8916339135317113,41018,2026-01-25 09:59
IEML,IEML,79.1,-1.310043668122285,41000,2026-01-25 09:59
REXPRO,REXPRO,45.15,-0.8781558726673954,41000,2026-01-25 09:59
QMSMEDI,QMSMEDI,86.25,3.853100541842267,41000,2026-01-25 09:59
HMVL,HMVL,70.99,-0.12661789532921133,40906,2026-01-25 09:59
INDOCO,INDOCO,210.36,-2.4801817254647416,40832,2026-01-25 09:59
KUANTUM,KUANTUM,88.57,3.024310806095143,40777,2026-01-25 09:59
RSSOFTWARE,RSSOFTWARE,39.07,-2.2761380690345088,40409,2026-01-25 09:59
SCHAND,SCHAND,152.74,-3.175911251980977,40273,2026-01-25 09:59
RPPINFRA,RPPINFRA,88.61,-1.347138721888214,40242,2026-01-25 09:59
SOMANYCERA,SOMANYCERA,383.45,-1.236316806181587,40071,2026-01-25 09:59
MTEDUCARE,MTEDUCARE,1.62,1.250000000000001,40008,2026-01-25 09:59
EMUDHRA,EMUDHRA,512.75,-3.2090608777725342,40005,2026-01-25 09:59
DIAMONDYD,DIAMONDYD,1083.3,-1.6344320348678836,39894,2026-01-25 09:59
LGBBROSLTD,LGBBROSLTD,1730.0,-0.8198131055437685,39618,2026-01-25 09:59
DODLA,DODLA,1200.0,1.2743691450755261,39337,2026-01-25 09:59
CONTROLPR,CONTROLPR,680.2,1.8339696085036303,39186,2026-01-25 09:59
BHAGCHEM,BHAGCHEM,204.63,-1.302271740703235,39090,2026-01-25 09:59
MAYASHEEL,MAYASHEEL,55.0,-4.926534140017289,39000,2026-01-25 09:59
KANDARP,KANDARP,154.0,-0.3880983182406173,39000,2026-01-25 09:59
IL&FSTRANS,IL&FSTRANS,2.69,1.5094339622641524,38941,2026-01-25 09:59
SHARDAMOTR,SHARDAMOTR,840.05,-0.24936175265689284,38929,2026-01-25 09:59
ECLERX,ECLERX,4323.9,-0.5519906161595254,38812,2026-01-25 09:59
DIGIKORE,DIGIKORE,63.7,-1.924557351809084,38800,2026-01-25 09:59
LEMERITE,LEMERITE,459.9,0.2506811989100768,38761,2026-01-25 09:59
JISLDVREQS,JISLDVREQS,24.82,-3.0468750000000044,38742,2026-01-25 09:59
CLSEL,CLSEL,237.0,-2.9086439983613253,38577,2026-01-25 09:59
MANCREDIT,MANCREDIT,172.68,0.9470361276745028,38577,2026-01-25 09:59
OMAXAUTO,OMAXAUTO,93.02,0.01075153209331352,38529,2026-01-25 09:59
GODREJIND,GODREJIND,974.7,-3.0245746691871433,38475,2026-01-25 09:59
CELLO,CELLO,501.0,-1.6779511333529606,38457,2026-01-25 09:59
GMMPFAUDLR,GMMPFAUDLR,980.1,-2.2344139650872794,38444,2026-01-25 09:59
DENEERS,DENEERS,150.15,5.0000000000000036,38400,2026-01-25 09:59
SMARTWORKS,SMARTWORKS,439.85,0.1251991805144574,38339,2026-01-25 09:59
GHCL,GHCL,526.8,-1.6613776367369963,38136,2026-01-25 09:59
DHARARAIL,DHARARAIL,125.0,0.36130068245684693,38000,2026-01-25 09:59
ENERGYDEV,ENERGYDEV,17.72,0.9111617312072902,37987,2026-01-25 09:59
STEELCAS,STEELCAS,183.37,-2.5042535091450486,37983,2026-01-25 09:59
SRM,SRM,442.35,-3.42757340901648,37919,2026-01-25 09:59
ROSSARI,ROSSARI,533.5,0.44243622328909404,37903,2026-01-25 09:59
RHL,RHL,173.24,-5.390202610452735,37871,2026-01-25 09:59
LUXIND,LUXIND,894.2,-1.3895015438905942,37758,2026-01-25 09:59
SUMIT,SUMIT,49.72,-4.6961855472493825,37574,2026-01-25 09:59
SUPREMEENG,SUPREMEENG,1.4,-4.761904761904766,37546,2026-01-25 09:59
TVTODAY,TVTODAY,123.65,-2.6301283565635005,37534,2026-01-25 09:59
SUPREMEPWR,SUPREMEPWR,143.9,-4.575596816976131,37500,2026-01-25 09:59
C2C,C2C,410.1,-0.5818181818181763,37500,2026-01-25 09:59
USK,USK,20.38,-0.9236752552260635,37482,2026-01-25 09:59
NEXTMEDIA,NEXTMEDIA,5.73,4.7531992687385864,37426,2026-01-25 09:59
MAGNUM,MAGNUM,20.17,-4.089396100808366,37379,2026-01-25 09:59
XPROINDIA,XPROINDIA,993.6,-2.9876977152899844,37247,2026-01-25 09:59
ROSSELLIND,ROSSELLIND,43.05,-2.5797691785471843,37231,2026-01-25 09:59
SUBAHOTELS,SUBAHOTELS,119.55,-0.6647278770253404,37200,2026-01-25 09:59
MYMUDRA,MYMUDRA,83.2,2.6526835286860035,37200,2026-01-25 09:59
DRCSYSTEMS,DRCSYSTEMS,15.09,-1.2434554973821959,37163,2026-01-25 09:59
MAXIND,MAXIND,152.23,-1.1942623482832502,36925,2026-01-25 09:59
SUNTECH,SUNTECH,33.45,-8.356164383561635,36800,2026-01-25 09:59
VARDHACRLC,VARDHACRLC,37.03,1.3964950711938606,36198,2026-01-25 09:59
SAURASHCEM,SAURASHCEM,71.05,-2.8309628008752834,36188,2026-01-25 09:59
ZODIAC,ZODIAC,258.4,1.273760533019781,36015,2026-01-25 09:59
MEDIORG,MEDIORG,23.65,4.878048780487795,36000,2026-01-25 09:59
CHAVDA,CHAVDA,116.95,2.18435998252512,36000,2026-01-25 09:59
BHARATGEAR,BHARATGEAR,109.46,-2.5723186470850026,35929,2026-01-25 09:59
TICL,TICL,21.6,-2.483069977426624,35865,2026-01-25 09:59
UTSSAV,UTSSAV,221.05,-2.8565150516370026,35400,2026-01-25 09:59
CPCAP,CPCAP,100.98,-1.9421246844047386,35378,2026-01-25 09:59
RAJSREESUG,RAJSREESUG,29.9,-4.012841091492777,35320,2026-01-25 09:59
YASHO,YASHO,1246.0,-2.2898368883312457,35269,2026-01-25 09:59
SATTVAENGG,SATTVAENGG,50.0,-10.233393177737886,35200,2026-01-25 09:59
MILTON,MILTON,46.45,3.2222222222222285,35200,2026-01-25 09:59
GINNIFILA,GINNIFILA,36.76,-0.5142083897158453,35105,2026-01-25 09:59
BEACON,BEACON,81.35,-4.406580493537016,35000,2026-01-25 09:59
DUGLOBAL,DUGLOBAL,30.35,10.363636363636369,35000,2026-01-25 09:59
INDIANHUME,INDIANHUME,373.15,0.2687088539567379,34907,2026-01-25 09:59
CCHHL,CCHHL,13.69,-0.940665701881337,34827,2026-01-25 09:59
SURAKSHA,SURAKSHA,261.7,-0.3616980772891638,34823,2026-01-25 09:59
SAGCEM,SAGCEM,186.37,-2.2141770292250373,34777,2026-01-25 09:59
RELINFRA,RELINFRA,141.09,-4.9962965456871515,34582,2026-01-25 09:59
KSOLVES,KSOLVES,278.05,-1.818502824858749,34516,2026-01-25 09:59
